problems,category,model,failure-mode,prompt,prompt-type,programming-lang
Sum_of_Two_Values.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Tasks_and_Deadlines.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Towers.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Traffic_Lights.txt,sorting_and_searching,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Counting_Patterns.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Distinct_Substrings.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Finding_Borders.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Finding_Patterns.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Finding_Periods.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Longest_Palindrome.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Minimal_Rotation.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Palindrome_Queries.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Pattern_Positions.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Repeating_Substring.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Required_Substring.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
String_Functions.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
String_Matching.txt,string_algorithms,gpt-3.5-turbo,ACCEPTED,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Substring_Distribution.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Substring_Order_I.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Substring_Order_II.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Word_Combinations.txt,string_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Company_Queries_I.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Company_Queries_II.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Counting_Paths.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Distance_Queries.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Distinct_Colors.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Finding_a_Centroid.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Fixed-Length_Paths_I.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Fixed-Length_Paths_II.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Path_Queries.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Path_Queries_II.txt,tree_algorithms,gpt-3.5-turbo,COMPILE ERROR,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Subordinates.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Subtree_Queries.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Tree_Diameter.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Tree_Distances_I.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Tree_Distances_II.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
Tree_Matching.txt,tree_algorithms,gpt-3.5-turbo,WRONG ANSWER,"Imagine you are a world-class competitive programmer with multiple gold medals in the IOI. You always strive to solve problems in the most optimal way possible.
Think carefully and step-by-step. Provide your final solution in python. Keep your explanations short and concise.",Zero-Shot CoT,py
